2026-09-11T17:29:47.44,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:29:47.561,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:29:48.227,192.168.4.2,192.168.1.1,17,366,normale
2026-09-11T17:29:48.441,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:29:48.482,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:29:48.99,192.168.4.4,192.168.4.1,17,108,normale
2026-09-11T17:29:48.991,192.168.4.4,192.168.4.1,17,108,normale
2026-09-11T17:29:49.362,192.168.4.4,192.168.4.1,17,112,normale
2026-09-11T17:29:49.364,192.168.4.4,192.168.4.1,17,112,normale
2026-09-11T17:29:49.443,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:29:49.534,192.168.4.4,192.168.4.1,17,116,normale
2026-09-11T17:29:49.535,192.168.4.4,192.168.4.1,17,116,normale
2026-09-11T17:29:49.541,192.168.4.4,192.168.4.1,17,116,normale
2026-09-11T17:29:49.544,192.168.4.4,192.168.4.1,17,116,normale
2026-09-11T17:29:49.587,192.168.4.4,192.168.4.1,17,116,normale
2026-09-11T17:29:49.589,192.168.4.4,192.168.4.1,17,116,normale
2026-09-11T17:29:49.595,192.168.4.4,192.168.4.1,17,116,normale
2026-09-11T17:29:49.597,192.168.4.4,192.168.4.1,17,116,normale
2026-09-11T17:29:49.711,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:29:50.448,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:29:50.632,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:29:51.448,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:29:51.555,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:29:52.452,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:29:52.476,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:29:53.447,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:29:53.706,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:29:54.453,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:29:54.933,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:29:55.448,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:29:55.549,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:29:56.454,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:29:56.674,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:29:57.449,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:29:57.596,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:29:58.326,192.168.4.2,192.168.1.1,17,366,normale
2026-09-11T17:29:58.45,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:29:58.517,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:29:59.451,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:29:59.746,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:0.457,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:0.668,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:1.452,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:1.591,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:2.452,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:2.963,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:3.452,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:3.638,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:4.452,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:4.56,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:5.453,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:5.483,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:6.459,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:6.71,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:7.454,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:7.631,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:8.456,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:8.458,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:9.456,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:9.68,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:10.461,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:10.601,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:11.457,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:11.523,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:12.463,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:12.753,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:13.366,192.168.4.4,224.0.0.251,17,387,normale
2026-09-11T17:30:13.463,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:14.036,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:14.464,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:14.699,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:15.459,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:15.619,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:16.465,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:16.541,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:17.46,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:17.77,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:18.465,192.168.4.2,192.168.4.3,1,122,normale
